caldt,vwretd,vwretx
2009-05-26,0.028606,0.028602
2009-05-27,-0.017525,-0.017716
2009-05-28,0.015178,0.015019
2009-05-29,0.014676,0.014668
2009-06-01,0.027315,0.027274
2009-06-02,0.003213,0.003198
2009-06-03,-0.017229,-0.017386
2009-06-04,0.013762,0.013610
2009-06-05,-0.003052,-0.003111
2009-06-08,-0.002544,-0.002714
2009-06-09,0.005528,0.005479
2009-06-10,-0.002991,-0.003036
2009-06-11,0.007206,0.006872
2009-06-12,-0.001266,-0.001307
2009-06-15,-0.025608,-0.025612
2009-06-16,-0.013272,-0.013284
2009-06-17,-0.003124,-0.003152
2009-06-18,0.006861,0.006733
2009-06-19,0.004111,0.004097
2009-06-22,-0.033517,-0.033624
2009-06-23,0.002249,0.002230
2009-06-24,0.009017,0.008990
2009-06-25,0.021752,0.021698
2009-06-26,0.000944,0.000713
2009-06-29,0.007793,0.007756
2009-06-30,-0.007790,-0.007855
2009-07-01,0.006011,0.005874
2009-07-02,-0.028468,-0.028520
2009-07-06,-0.001680,-0.001705
2009-07-07,-0.019731,-0.019732
2009-07-08,-0.003656,-0.004081
2009-07-09,0.004884,0.004864
2009-07-10,-0.003394,-0.003396
2009-07-13,0.024443,0.024320
2009-07-14,0.007317,0.007315
2009-07-15,0.031410,0.031374
2009-07-16,0.009596,0.009573
2009-07-17,-0.000144,-0.000145
2009-07-20,0.013485,0.013476
2009-07-21,0.002535,0.002523
2009-07-22,0.000620,0.000480
2009-07-23,0.024572,0.024513
2009-07-24,0.004370,0.004362
2009-07-27,0.003423,0.003420
2009-07-28,-0.003756,-0.003759
2009-07-29,-0.006418,-0.006618
2009-07-30,0.013417,0.013297
2009-07-31,0.002562,0.002536
2009-08-03,0.018004,0.017991
2009-08-04,0.002567,0.002526
2009-08-05,-0.002057,-0.002389
2009-08-06,-0.007580,-0.007697
2009-08-07,0.013575,0.013558
2009-08-10,-0.004414,-0.004444
2009-08-11,-0.013903,-0.014101
2009-08-12,0.012454,0.012109
2009-08-13,0.008373,0.008303
2009-08-14,-0.010064,-0.010092
2009-08-17,-0.026114,-0.026262
2009-08-18,0.012096,0.011955
2009-08-19,0.006962,0.006836
2009-08-20,0.010820,0.010765
2009-08-21,0.018374,0.018227
2009-08-24,-0.000878,-0.000902
2009-08-25,0.002791,0.002784
2009-08-26,-0.000797,-0.000873
2009-08-27,0.003098,0.002992
2009-08-28,-0.001478,-0.001610
2009-08-31,-0.009192,-0.009226
2009-09-01,-0.022203,-0.022236
2009-09-02,-0.002779,-0.002983
2009-09-03,0.010796,0.010737
2009-09-04,0.014133,0.014063
2009-09-08,0.010380,0.010238
2009-09-09,0.007898,0.007842
2009-09-10,0.011178,0.011160
2009-09-11,0.000069,-0.000203
2009-09-14,0.006570,0.006533
2009-09-15,0.006166,0.006153
2009-09-16,0.016258,0.016226
2009-09-17,-0.003716,-0.003811
2009-09-18,0.001931,0.001917
2009-09-21,-0.004228,-0.004248
2009-09-22,0.008538,0.008514
2009-09-23,-0.010440,-0.010455
2009-09-24,-0.012704,-0.012812
2009-09-25,-0.006542,-0.006542
2009-09-28,0.018220,0.018022
2009-09-29,-0.001050,-0.001122
2009-09-30,-0.003002,-0.003075
2009-10-01,-0.027353,-0.027415
2009-10-02,-0.005348,-0.005416
2009-10-05,0.016074,0.016057
2009-10-06,0.014618,0.014604
2009-10-07,0.003093,0.002733
2009-10-08,0.009686,0.009670
2009-10-09,0.005383,0.005359
2009-10-12,0.003843,0.003843
2009-10-13,-0.001980,-0.002070
2009-10-14,0.017953,0.017858
2009-10-15,0.002479,0.002473
2009-10-16,-0.008193,-0.008194
2009-10-19,0.009984,0.009982
2009-10-20,-0.008002,-0.008018
2009-10-21,-0.008545,-0.008657
2009-10-22,0.010264,0.010171
2009-10-23,-0.012871,-0.012875
2009-10-26,-0.013315,-0.013321
2009-10-27,-0.006319,-0.006320
2009-10-28,-0.023924,-0.024112
2009-10-29,0.023914,0.023822
2009-10-30,-0.028185,-0.028199
2009-11-02,0.005024,0.005009
2009-11-03,0.005801,0.005767
2009-11-04,0.000744,0.000435
2009-11-05,0.019634,0.019525
2009-11-06,0.001613,0.001504
2009-11-09,0.023413,0.023190
2009-11-10,-0.000619,-0.000847
2009-11-11,0.005504,0.005504
2009-11-12,-0.011703,-0.011821
2009-11-13,0.006773,0.006752
2009-11-16,0.015599,0.015454
2009-11-17,0.001322,0.001197
2009-11-18,-0.000906,-0.001136
2009-11-19,-0.014122,-0.014157
2009-11-20,-0.004001,-0.004148
2009-11-23,0.013041,0.012985
2009-11-24,-0.001304,-0.001352
2009-11-25,0.005756,0.005626
2009-11-27,-0.018563,-0.018785
2009-11-30,0.003921,0.003805
2009-12-01,0.013976,0.013938
2009-12-02,0.002319,0.002209
2009-12-03,-0.008945,-0.008971
2009-12-04,0.005610,0.005595
2009-12-07,-0.001536,-0.001567
2009-12-08,-0.010585,-0.010700
2009-12-09,0.003648,0.003513
2009-12-10,0.005402,0.005328
2009-12-11,0.003224,0.003017
2009-12-14,0.008535,0.008450
2009-12-15,-0.004615,-0.004637
2009-12-16,0.003272,0.003229
2009-12-17,-0.012456,-0.012515
2009-12-18,0.006155,0.006131
2009-12-21,0.010082,0.010061
2009-12-22,0.004652,0.004615
2009-12-23,0.004693,0.004468
2009-12-24,0.005227,0.005176
2009-12-28,0.000952,0.000852
2009-12-29,-0.000888,-0.001113
2009-12-30,-0.000661,-0.000745
2009-12-31,-0.008833,-0.008871
2010-01-04,0.017063,0.016983
2010-01-05,0.003403,0.003397
2010-01-06,0.001946,0.001649
2010-01-07,0.003009,0.002970
2010-01-08,0.004171,0.004171
2010-01-11,0.001117,0.001116
2010-01-12,-0.011025,-0.011036
2010-01-13,0.008743,0.008634
2010-01-14,0.002349,0.002325
2010-01-15,-0.011404,-0.011430
2010-01-19,0.012138,0.012134
2010-01-20,-0.010941,-0.011054
2010-01-21,-0.017803,-0.017828
2010-01-22,-0.021261,-0.021304
2010-01-25,0.003864,0.003854
2010-01-26,-0.004847,-0.004859
2010-01-27,0.004393,0.004282
2010-01-28,-0.011483,-0.011596
2010-01-29,-0.010375,-0.010400
2010-02-01,0.015099,0.015094
2010-02-02,0.012360,0.012350
2010-02-03,-0.004973,-0.005263
2010-02-04,-0.032113,-0.032162
2010-02-05,0.002802,0.002791
2010-02-08,-0.008270,-0.008499
2010-02-09,0.013850,0.013815
2010-02-10,-0.001455,-0.001744
2010-02-11,0.012102,0.011990
2010-02-12,-0.000581,-0.000723
2010-02-16,0.018071,0.017958
2010-02-17,0.004757,0.004572
2010-02-18,0.006248,0.006167
2010-02-19,0.002623,0.002498
2010-02-22,-0.001149,-0.001189
2010-02-23,-0.013151,-0.013162
2010-02-24,0.008657,0.008500
2010-02-25,-0.000673,-0.000879
2010-02-26,0.001756,0.001718
2010-03-01,0.012125,0.012101
2010-03-02,0.004362,0.004355
2010-03-03,0.001537,0.001399
2010-03-04,0.003286,0.003239
2010-03-05,0.014578,0.014541
2010-03-08,0.000753,0.000604
2010-03-09,0.001677,0.001613
2010-03-10,0.005144,0.005012
2010-03-11,0.004048,0.003691
2010-03-12,0.000792,0.000779
2010-03-15,-0.000618,-0.000649
2010-03-16,0.008728,0.008712
2010-03-17,0.005656,0.005633
2010-03-18,-0.001991,-0.002009
2010-03-19,-0.006874,-0.006880
2010-03-22,0.005957,0.005927
2010-03-23,0.007749,0.007663
2010-03-24,-0.006522,-0.006534
2010-03-25,-0.002422,-0.002454
2010-03-26,0.000576,0.000567
2010-03-29,0.006760,0.006558
2010-03-30,0.000444,0.000324
2010-03-31,-0.002837,-0.002876
2010-04-01,0.008551,0.008453
2010-04-05,0.009664,0.009637
2010-04-06,0.002129,0.002126
2010-04-07,-0.005444,-0.005744
2010-04-08,0.002902,0.002864
2010-04-09,0.006719,0.006713
2010-04-12,0.001873,0.001856
2010-04-13,0.000749,0.000635
2010-04-14,0.012451,0.012408
2010-04-15,0.000116,0.000111
2010-04-16,-0.016164,-0.016164
2010-04-19,0.002413,0.002405
2010-04-20,0.009899,0.009851
2010-04-21,-0.000560,-0.000583
2010-04-22,0.003645,0.003605
2010-04-23,0.007492,0.007490
2010-04-26,-0.003303,-0.003309
2010-04-27,-0.024035,-0.024040
2010-04-28,0.005294,0.005082
2010-04-29,0.013773,0.013671
2010-04-30,-0.017115,-0.017131
2010-05-03,0.013068,0.013049
2010-05-04,-0.025459,-0.025465
2010-05-05,-0.009213,-0.009503
2010-05-06,-0.032889,-0.033015
2010-05-07,-0.016244,-0.016250
2010-05-10,0.045282,0.045225
2010-05-11,-0.000905,-0.001055
2010-05-12,0.016484,0.016118
2010-05-13,-0.010955,-0.011012
2010-05-14,-0.019620,-0.019642
2010-05-17,-0.000505,-0.000642
2010-05-18,-0.013747,-0.013894
2010-05-19,-0.007106,-0.007215
2010-05-20,-0.040858,-0.040925
2010-05-21,0.015400,0.015369
2010-05-24,-0.012259,-0.012355
2010-05-25,-0.000091,-0.000106
2010-05-26,-0.002908,-0.003126
2010-05-27,0.035346,0.035066
2010-05-28,-0.011903,-0.011985
2010-06-01,-0.018777,-0.018819
2010-06-02,0.026928,0.026782
2010-06-03,0.004987,0.004948
2010-06-04,-0.036355,-0.036385
2010-06-07,-0.014342,-0.014387
2010-06-08,0.009298,0.009171
2010-06-09,-0.003911,-0.003974
2010-06-10,0.029922,0.029905
2010-06-11,0.006258,0.005890
2010-06-14,-0.000037,-0.000074
2010-06-15,0.024096,0.024063
2010-06-16,-0.001216,-0.001244
2010-06-17,0.000862,0.000760
2010-06-18,0.001705,0.001698
2010-06-21,-0.004455,-0.004475
2010-06-22,-0.016390,-0.016490
2010-06-23,-0.003020,-0.003047
2010-06-24,-0.016529,-0.016554
2010-06-25,0.005974,0.005947
2010-06-28,-0.003049,-0.003267
2010-06-29,-0.033313,-0.033351
2010-06-30,-0.009120,-0.009205
2010-07-01,-0.003946,-0.004073
2010-07-02,-0.004916,-0.004945
2010-07-06,0.003296,0.003294
2010-07-07,0.031387,0.031044
2010-07-08,0.009745,0.009686
2010-07-09,0.009022,0.009020
2010-07-12,-0.001248,-0.001271
2010-07-13,0.017446,0.017343
2010-07-14,-0.000657,-0.000678
2010-07-15,0.000445,0.000442
2010-07-16,-0.028901,-0.028920
2010-07-19,0.005050,0.005031
2010-07-20,0.012740,0.012342
2010-07-21,-0.013009,-0.013124
2010-07-22,0.023792,0.023718
2010-07-23,0.009788,0.009779
2010-07-26,0.011834,0.011829
2010-07-27,-0.002521,-0.002522
2010-07-28,-0.007621,-0.007763
2010-07-29,-0.002718,-0.002882
2010-07-30,0.001477,0.001460
2010-08-02,0.020744,0.020732
2010-08-03,-0.005274,-0.005308
2010-08-04,0.007615,0.007319
2010-08-05,-0.002534,-0.002602
2010-08-06,-0.003667,-0.003760
2010-08-09,0.005972,0.005954
2010-08-10,-0.008081,-0.008133
2010-08-11,-0.029554,-0.029985
2010-08-12,-0.004823,-0.004949
2010-08-13,-0.004024,-0.004072
2010-08-16,0.001351,0.001305
2010-08-17,0.014132,0.013907
2010-08-18,0.002400,0.002265
2010-08-19,-0.017018,-0.017038
2010-08-20,-0.003316,-0.003358
2010-08-23,-0.004899,-0.004934
2010-08-24,-0.014754,-0.014766
2010-08-25,0.004686,0.004600
2010-08-26,-0.006783,-0.006801
2010-08-27,0.018740,0.018518
2010-08-30,-0.014457,-0.014628
2010-08-31,0.000032,-0.000004
2010-09-01,0.029536,0.029437
2010-09-02,0.009749,0.009676
2010-09-03,0.013255,0.013227
2010-09-07,-0.012077,-0.012141
2010-09-08,0.006417,0.006209
2010-09-09,0.003860,0.003704
2010-09-10,0.004544,0.004522
2010-09-13,0.012934,0.012563
2010-09-14,-0.000235,-0.000259
2010-09-15,0.003033,0.003000
2010-09-16,-0.000716,-0.000830
2010-09-17,0.001209,0.001202
2010-09-20,0.015357,0.015335
2010-09-21,-0.003235,-0.003259
2010-09-22,-0.005162,-0.005268
2010-09-23,-0.008247,-0.008250
2010-09-24,0.021526,0.021499
2010-09-27,-0.004582,-0.004589
2010-09-28,0.005814,0.005605
2010-09-29,-0.001149,-0.001245
2010-09-30,-0.002040,-0.002089
2010-10-01,0.004882,0.004785
2010-10-04,-0.008446,-0.008812
2010-10-05,0.020770,0.020766
2010-10-06,-0.000427,-0.000780
2010-10-07,-0.002027,-0.002044
2010-10-08,0.007629,0.007625
2010-10-11,0.000559,0.000559
2010-10-12,0.003823,0.003819
2010-10-13,0.008735,0.008589
2010-10-14,-0.003831,-0.003839
2010-10-15,0.000825,0.000825
2010-10-18,0.006446,0.006425
2010-10-19,-0.017204,-0.017208
2010-10-20,0.011311,0.011191
2010-10-21,0.000411,0.000371
2010-10-22,0.002682,0.002639
2010-10-25,0.003654,0.003647
2010-10-26,-0.000397,-0.000397
2010-10-27,-0.003159,-0.003331
2010-10-28,0.001037,0.000920
2010-10-29,0.001615,0.001595
2010-11-01,0.000108,0.000103
2010-11-02,0.009082,0.009056
2010-11-03,0.003467,0.003303
2010-11-04,0.019952,0.019791
2010-11-05,0.004151,0.004103
2010-11-08,-0.000938,-0.001050
2010-11-09,-0.008400,-0.008669
2010-11-10,0.005410,0.005192
2010-11-11,-0.003612,-0.003612
2010-11-12,-0.013316,-0.013393
2010-11-15,-0.001268,-0.001318
2010-11-16,-0.016905,-0.017129
2010-11-17,0.001603,0.001461
2010-11-18,0.015591,0.015561
2010-11-19,0.003851,0.003721
2010-11-22,-0.000301,-0.000352
2010-11-23,-0.014146,-0.014185
2010-11-24,0.015871,0.015835
2010-11-26,-0.006734,-0.006919
2010-11-29,-0.001013,-0.001253
2010-11-30,-0.005914,-0.005953
2010-12-01,0.021028,0.020884
2010-12-02,0.012331,0.012306
2010-12-03,0.003883,0.003781
2010-12-06,-0.000018,-0.000067
2010-12-07,0.000378,0.000338
2010-12-08,0.001734,0.001489
2010-12-09,0.003689,0.003612
2010-12-10,0.006555,0.006526
2010-12-13,0.000020,-0.000257
2010-12-14,0.000302,0.000256
2010-12-15,-0.005147,-0.005196
2010-12-16,0.005971,0.005810
2010-12-17,0.001568,0.001547
2010-12-20,0.001840,0.001822
2010-12-21,0.007238,0.007117
2010-12-22,0.003189,0.003077
2010-12-23,-0.001199,-0.001282
2010-12-27,0.000688,0.000665
2010-12-28,0.000725,0.000678
2010-12-29,0.002618,0.002374
2010-12-30,-0.000824,-0.000856
2010-12-31,-0.000390,-0.000425
2011-01-03,0.011419,0.011387
2011-01-04,-0.003867,-0.003913
2011-01-05,0.005611,0.005524
2011-01-06,-0.002408,-0.002663
2011-01-07,-0.001894,-0.001896
2011-01-10,-0.000696,-0.000697
2011-01-11,0.005027,0.005020
2011-01-12,0.008974,0.008858
2011-01-13,-0.001821,-0.001825
2011-01-14,0.006824,0.006800
2011-01-18,0.002152,0.002131
2011-01-19,-0.012487,-0.012585
2011-01-20,-0.003691,-0.003698
2011-01-21,0.001367,0.001349
2011-01-24,0.006409,0.006367
2011-01-25,-0.000385,-0.000405
2011-01-26,0.007368,0.007336
2011-01-27,0.002309,0.002200
2011-01-28,-0.017419,-0.017477
2011-01-31,0.007679,0.007676
2011-02-01,0.017196,0.017182
2011-02-02,-0.002223,-0.002378
2011-02-03,0.002971,0.002818
2011-02-04,0.002278,0.002257
2011-02-07,0.006277,0.006263
2011-02-08,0.004591,0.004374
2011-02-09,-0.003353,-0.003479
2011-02-10,0.001485,0.001422
2011-02-11,0.006184,0.006014
2011-02-14,0.003436,0.003297
2011-02-15,-0.003265,-0.003361
2011-02-16,0.007615,0.007446
2011-02-17,0.003924,0.003818
2011-02-18,0.001148,0.001127
2011-02-22,-0.021275,-0.021287
2011-02-23,-0.006791,-0.006833
2011-02-24,-0.000054,-0.000238
2011-02-25,0.013010,0.012803
2011-02-28,0.005331,0.005283
2011-03-01,-0.015206,-0.015222
2011-03-02,0.002817,0.002664
2011-03-03,0.016373,0.016323
2011-03-04,-0.006097,-0.006110
2011-03-07,-0.009540,-0.009568
2011-03-08,0.008188,0.008035
2011-03-09,-0.002516,-0.002675
2011-03-10,-0.019908,-0.019918
2011-03-11,0.007061,0.006739
2011-03-14,-0.005605,-0.005647
2011-03-15,-0.011101,-0.011125
2011-03-16,-0.016819,-0.016872
2011-03-17,0.012270,0.012241
2011-03-18,0.004793,0.004786
2011-03-21,0.016583,0.016568
2011-03-22,-0.003333,-0.003429
2011-03-23,0.002814,0.002796
2011-03-24,0.008680,0.008637
2011-03-25,0.003216,0.003213
2011-03-28,-0.003351,-0.003354
2011-03-29,0.007263,0.007011
2011-03-30,0.008237,0.008148
2011-03-31,-0.000734,-0.000736
2011-04-01,0.005436,0.005358
2011-04-04,0.001062,0.000976
2011-04-05,0.001321,0.001311
2011-04-06,0.001706,0.001426
2011-04-07,-0.002271,-0.002320
2011-04-08,-0.003603,-0.003606
2011-04-11,-0.004683,-0.004703
2011-04-12,-0.009274,-0.009287
2011-04-13,0.001238,0.001109
2011-04-14,0.000371,0.000359
2011-04-15,0.003972,0.003963
2011-04-18,-0.011680,-0.011690
2011-04-19,0.005709,0.005676
2011-04-20,0.014282,0.014258
2011-04-21,0.005909,0.005853
2011-04-25,-0.001874,-0.001881
2011-04-26,0.008324,0.008317
2011-04-27,0.006122,0.005927
2011-04-28,0.003002,0.002912
2011-04-29,0.003078,0.003057
2011-05-02,-0.003466,-0.003496
2011-05-03,-0.006528,-0.006543
2011-05-04,-0.007881,-0.008071
2011-05-05,-0.009274,-0.009352
2011-05-06,0.004567,0.004471
2011-05-09,0.006099,0.006087
2011-05-10,0.008530,0.008502
2011-05-11,-0.012154,-0.012642
2011-05-12,0.004143,0.004031
2011-05-13,-0.008915,-0.008960
2011-05-16,-0.007093,-0.007144
2011-05-17,-0.000683,-0.000879
2011-05-18,0.010833,0.010677
2011-05-19,0.002435,0.002369
2011-05-20,-0.006888,-0.006937
2011-05-23,-0.013079,-0.013099
2011-05-24,-0.000604,-0.000612
2011-05-25,0.005119,0.005062
2011-05-26,0.005331,0.005142
2011-05-27,0.005067,0.004839
2011-05-31,0.010312,0.010293
2011-06-01,-0.023434,-0.023537
2011-06-02,-0.000705,-0.000748
2011-06-03,-0.009535,-0.009573
2011-06-06,-0.012631,-0.012667
2011-06-07,0.000142,0.000102
2011-06-08,-0.006010,-0.006192
2011-06-09,0.007554,0.007543
2011-06-10,-0.014089,-0.014103
2011-06-13,-0.000835,-0.001208
2011-06-14,0.013998,0.013943
2011-06-15,-0.017485,-0.017543
2011-06-16,-0.000003,-0.000132
2011-06-17,0.002095,0.002088
2011-06-20,0.005518,0.005504
2011-06-21,0.016082,0.015982
2011-06-22,-0.005538,-0.005584
2011-06-23,-0.002477,-0.002482
2011-06-24,-0.010758,-0.010779
2011-06-27,0.008253,0.008250
2011-06-28,0.013883,0.013612
2011-06-29,0.008759,0.008655
2011-06-30,0.009878,0.009838
2011-07-01,0.013751,0.013623
2011-07-05,-0.000132,-0.000156
2011-07-06,0.001179,0.000920
2011-07-07,0.010756,0.010696
2011-07-08,-0.006411,-0.006414
2011-07-11,-0.019557,-0.019575
2011-07-12,-0.003879,-0.003888
2011-07-13,0.004847,0.004733
2011-07-14,-0.008138,-0.008155
2011-07-15,0.006217,0.006217
2011-07-18,-0.009661,-0.009691
2011-07-19,0.016517,0.016511
2011-07-20,-0.000077,-0.000181
2011-07-21,0.012459,0.012402
2011-07-22,0.001390,0.001331
2011-07-25,-0.006433,-0.006440
2011-07-26,-0.004788,-0.004792
2011-07-27,-0.021962,-0.022051
2011-07-28,-0.003005,-0.003126
2011-07-29,-0.005855,-0.005899
2011-08-01,-0.003632,-0.003635
2011-08-02,-0.026230,-0.026242
2011-08-03,0.005161,0.004832
2011-08-04,-0.050925,-0.050973
2011-08-05,-0.004904,-0.004926
2011-08-08,-0.069900,-0.070009
2011-08-09,0.052093,0.052056
2011-08-10,-0.039448,-0.039804
2011-08-11,0.046299,0.046079
2011-08-12,0.004813,0.004792
2011-08-15,0.023124,0.023021
2011-08-16,-0.011167,-0.011319
2011-08-17,0.000720,0.000503
2011-08-18,-0.046290,-0.046335
2011-08-19,-0.015830,-0.015871
2011-08-22,-0.000186,-0.000226
2011-08-23,0.034817,0.034804
2011-08-24,0.012313,0.012186
2011-08-25,-0.016236,-0.016256
2011-08-26,0.016557,0.016455
2011-08-29,0.030329,0.030212
2011-08-30,0.003680,0.003478
2011-08-31,0.005049,0.004949
2011-09-01,-0.012451,-0.012531
2011-09-02,-0.025336,-0.025374
2011-09-06,-0.008142,-0.008183
2011-09-07,0.029925,0.029726
2011-09-08,-0.011163,-0.011207
2011-09-09,-0.026944,-0.026957
2011-09-12,0.004541,0.004486
2011-09-13,0.011039,0.010653
2011-09-14,0.013226,0.013191
2011-09-15,0.015889,0.015751
2011-09-16,0.003573,0.003545
2011-09-19,-0.010804,-0.010814
2011-09-20,-0.004326,-0.004358
2011-09-21,-0.029776,-0.029837
2011-09-22,-0.034549,-0.034560
2011-09-23,0.006257,0.006166
2011-09-26,0.022202,0.022179
2011-09-27,0.012741,0.012732
2011-09-28,-0.023874,-0.024199
2011-09-29,0.008218,0.008158
2011-09-30,-0.024842,-0.024882
2011-10-03,-0.032738,-0.032828
2011-10-04,0.024433,0.024337
2011-10-05,0.020003,0.019639
2011-10-06,0.020745,0.020665
2011-10-07,-0.011113,-0.011137
2011-10-10,0.034660,0.034660
2011-10-11,0.001128,0.001103
2011-10-12,0.011882,0.011724
2011-10-13,-0.002956,-0.003031
2011-10-14,0.018021,0.018019
2011-10-17,-0.021118,-0.021145
2011-10-18,0.021186,0.021186
2011-10-19,-0.014294,-0.014415
2011-10-20,0.004214,0.004185
2011-10-21,0.019433,0.019412
2011-10-24,0.016821,0.016764
2011-10-25,-0.020415,-0.020417
2011-10-26,0.011630,0.011616
2011-10-27,0.036487,0.036351
2011-10-28,0.000317,0.000246
2011-10-31,-0.024759,-0.024770
2011-11-01,-0.029174,-0.029187
2011-11-02,0.017239,0.017108
2011-11-03,0.019503,0.019308
2011-11-04,-0.005646,-0.005671
2011-11-07,0.004823,0.004765
2011-11-08,0.011470,0.011005
2011-11-09,-0.038247,-0.038348
2011-11-10,0.007597,0.007426
2011-11-11,0.019957,0.019957
2011-11-14,-0.009401,-0.009533
2011-11-15,0.004604,0.004419
2011-11-16,-0.015204,-0.015424
2011-11-17,-0.017302,-0.017326
2011-11-18,-0.000343,-0.000411
2011-11-21,-0.018704,-0.018809
2011-11-22,-0.004148,-0.004406
2011-11-23,-0.023544,-0.023574
2011-11-25,-0.003608,-0.003726
2011-11-28,0.030844,0.030697
2011-11-29,0.002304,0.002016
2011-11-30,0.044451,0.044322
2011-12-01,-0.002280,-0.002317
2011-12-02,0.000134,0.000100
2011-12-05,0.010518,0.010481
2011-12-06,0.000455,0.000433
2011-12-07,0.001896,0.001618
2011-12-08,-0.023015,-0.023108
2011-12-09,0.018005,0.017995
2011-12-12,-0.015466,-0.015510
2011-12-13,-0.011346,-0.011627
2011-12-14,-0.012745,-0.012851
2011-12-15,0.003806,0.003695
2011-12-16,0.004977,0.004939
2011-12-19,-0.012814,-0.012828
2011-12-20,0.030378,0.030239
2011-12-21,0.002083,0.002041
2011-12-22,0.009097,0.008911
2011-12-23,0.008047,0.008017
2011-12-27,0.000118,0.000063
2011-12-28,-0.013683,-0.013980
2011-12-29,0.010954,0.010885
2011-12-30,-0.002710,-0.002746
2012-01-03,0.016163,0.016096
2012-01-04,-0.000431,-0.000581
2012-01-05,0.003091,0.003087
2012-01-06,-0.002837,-0.003100
2012-01-09,0.002832,0.002811
2012-01-10,0.010416,0.010407
2012-01-11,0.000950,0.000843
2012-01-12,0.003105,0.003073
2012-01-13,-0.005348,-0.005350
2012-01-17,0.003814,0.003806
2012-01-18,0.012389,0.012268
2012-01-19,0.005689,0.005663
2012-01-20,0.000841,0.000819
2012-01-23,0.001540,0.001528
2012-01-24,-0.000778,-0.000843
2012-01-25,0.009870,0.009852
2012-01-26,-0.005104,-0.005141
2012-01-27,0.000573,0.000444
2012-01-30,-0.003620,-0.003688
2012-01-31,-0.000207,-0.000214
2012-02-01,0.011301,0.011119
2012-02-02,0.001756,0.001683
2012-02-03,0.015088,0.014934
2012-02-06,-0.000914,-0.000933
2012-02-07,0.001302,0.001283
2012-02-08,0.002213,0.001954
2012-02-09,0.001071,0.001043
2012-02-10,-0.008332,-0.008354
2012-02-13,0.007460,0.007236
2012-02-14,-0.001476,-0.001659
2012-02-15,-0.004406,-0.004688
2012-02-16,0.012719,0.012590
2012-02-17,0.001415,0.001340
2012-02-21,0.000065,0.000040
2012-02-22,-0.003317,-0.003373
2012-02-23,0.005812,0.005678
2012-02-24,0.001476,0.001385
2012-02-27,0.000944,0.000856
2012-02-28,0.002795,0.002647
2012-02-29,-0.005449,-0.005571
2012-03-01,0.006814,0.006735
2012-03-02,-0.004972,-0.005022
2012-03-05,-0.004500,-0.004571
2012-03-06,-0.017394,-0.017424
2012-03-07,0.008019,0.007765
2012-03-08,0.010898,0.010736
2012-03-09,0.004608,0.004607
2012-03-12,-0.001281,-0.001340
2012-03-13,0.017991,0.017622
2012-03-14,-0.003701,-0.003746
2012-03-15,0.006593,0.006550
2012-03-16,0.001330,0.001288
2012-03-19,0.004145,0.004128
2012-03-20,-0.004386,-0.004402
2012-03-21,-0.001137,-0.001182
2012-03-22,-0.008154,-0.008213
2012-03-23,0.004434,0.004434
2012-03-26,0.014101,0.014080
2012-03-27,-0.003690,-0.003782
2012-03-28,-0.005456,-0.005746
2012-03-29,-0.001910,-0.001944
2012-03-30,0.003342,0.003279
2012-04-02,0.008088,0.007999
2012-04-03,-0.004336,-0.004513
2012-04-04,-0.011814,-0.011840
2012-04-05,-0.000859,-0.001125
2012-04-09,-0.011639,-0.011664
2012-04-10,-0.018385,-0.018402
2012-04-11,0.008639,0.008498
2012-04-12,0.015194,0.015156
2012-04-13,-0.012535,-0.012548
2012-04-16,-0.000597,-0.000608
2012-04-17,0.015264,0.015259
2012-04-18,-0.004053,-0.004066
2012-04-19,-0.004755,-0.004808
2012-04-20,0.001558,0.001539
2012-04-23,-0.009575,-0.009635
2012-04-24,0.003255,0.003249
2012-04-25,0.014103,0.014000
2012-04-26,0.006903,0.006778
2012-04-27,0.003981,0.003917
2012-04-30,-0.004405,-0.004431
2012-05-01,0.004946,0.004941
2012-05-02,-0.002032,-0.002173
2012-05-03,-0.010103,-0.010256
2012-05-04,-0.015983,-0.016050
2012-05-07,0.000531,0.000491
2012-05-08,-0.005266,-0.005384
2012-05-09,-0.006005,-0.006305
2012-05-10,0.002912,0.002696
2012-05-11,-0.002700,-0.002872
2012-05-14,-0.012197,-0.012285
2012-05-15,-0.006016,-0.006160
2012-05-16,-0.004889,-0.005139
2012-05-17,-0.016254,-0.016359
2012-05-18,-0.008358,-0.008368
2012-05-21,0.018018,0.017991
2012-05-22,-0.000330,-0.000401
2012-05-23,0.003035,0.002969
2012-05-24,0.001053,0.000935
2012-05-25,-0.001592,-0.001610
2012-05-29,0.011371,0.011227
2012-05-30,-0.015762,-0.016024
2012-05-31,-0.002075,-0.002166
2012-06-01,-0.025201,-0.025290
2012-06-04,-0.001068,-0.001099
2012-06-05,0.008039,0.008007
2012-06-06,0.023082,0.022862
2012-06-07,-0.001362,-0.001438
2012-06-08,0.007380,0.007360
2012-06-11,-0.014260,-0.014302
2012-06-12,0.011770,0.011745
2012-06-13,-0.007116,-0.007544
2012-06-14,0.009679,0.009650
2012-06-15,0.010229,0.010214
2012-06-18,0.002208,0.002179
2012-06-19,0.011859,0.011814
2012-06-20,-0.001444,-0.001499
2012-06-21,-0.023664,-0.023779
2012-06-22,0.007409,0.007400
2012-06-25,-0.015792,-0.015876
2012-06-26,0.004982,0.004957
2012-06-27,0.009199,0.008888
